report_id,asset_id,created_at,report_type,description,severity,source,lat,lon,image_url
RPT-37d7fbde3a,RD-00482,2026-02-27T10:36:03.131493+00:00,crack,Longitudinal cracking near wheel path with water ingress and patch separation. Field note indicates accelerating trend after recent weather.,4,311,,,
RPT-7e9068bd97,RD-00022,2026-02-27T10:33:03.013388+00:00,drainage,"Standing water, blocked inlets, and shoulder washout after rainfall events.",2,contractor,41.819804,-87.542981,
RPT-031ac1d2ae,RD-00235,2026-02-27T09:35:03.013388+00:00,joint_failure,Expansion joint leakage accelerating deck and support deterioration.,3,inspection,42.030719,-87.718328,
RPT-6d3fe25d50,BRG-0103,2026-02-27T09:17:03.013388+00:00,crack,Longitudinal cracking near wheel path with water ingress and patch separation.,4,311,41.866903,-87.929779,
RPT-52048047bf,RD-00732,2026-02-27T09:01:03.013388+00:00,drainage,"Standing water, blocked inlets, and shoulder washout after rainfall events.",4,311,41.93286,-87.870718,
RPT-c35b3a0f4c,RD-00813,2026-02-27T09:01:03.013388+00:00,delamination,Deck delamination with hollow sound and moisture intrusion evidence.,3,311,41.69551,-87.560063,
RPT-c0310fb045,RD-00861,2026-02-27T06:25:03.013388+00:00,corrosion,Corrosion staining and section loss observed on bearing and steel members.,2,inspection,41.963677,-87.642011,
RPT-90ec587d58,RD-00688,2026-02-27T05:44:03.013388+00:00,sinkhole,Localized pavement settlement and subgrade void risk near utility crossing.,3,inspection,42.0027,-87.727006,
RPT-14e5b3912b,RD-00924,2026-02-27T05:41:03.013388+00:00,drainage,"Standing water, blocked inlets, and shoulder washout after rainfall events.",2,contractor,41.902905,-87.905957,https://example.com/images/rd-00924_pothole.jpg
RPT-aa143f8753,BRG-0323,2026-02-27T05:36:03.131493+00:00,scour,Pier scour concerns from high-flow channel migration and undermining signs. Field note indicates accelerating trend after recent weather.,5,inspection,,,
RPT-e292a79384,RD-00301,2026-02-27T05:36:03.131493+00:00,drainage,"Standing water, blocked inlets, and shoulder washout after rainfall events. Field note indicates accelerating trend after recent weather.",3,contractor,,,
RPT-18d0a465e4,BRG-0144,2026-02-27T05:29:03.013388+00:00,crack,Longitudinal cracking near wheel path with water ingress and patch separation.,2,contractor,41.707939,-87.701344,
RPT-bb350cb334,RD-00655,2026-02-27T05:05:03.013388+00:00,delamination,Deck delamination with hollow sound and moisture intrusion evidence.,3,contractor,41.921526,-87.741624,
RPT-9ae3e5d01f,RD-00831,2026-02-27T05:02:03.013388+00:00,joint_failure,Expansion joint leakage accelerating deck and support deterioration.,3,contractor,41.756924,-87.856555,
RPT-97895d3a49,BRG-0109,2026-02-27T04:42:03.013388+00:00,spalling,Concrete spalling and exposed rebar found around deck edge and joint line.,4,311,41.920044,-87.581456,
RPT-d2ff91b9d4,BRG-0123,2026-02-27T04:41:03.013388+00:00,spalling,Concrete spalling and exposed rebar found around deck edge and joint line.,3,311,42.03017,-87.738845,
RPT-b7c9e0e36e,RD-00498,2026-02-27T04:36:03.131493+00:00,pothole,Repeated pothole rebound after winter freeze-thaw and heavy truck traffic. Field note indicates accelerating trend after recent weather.,3,311,,,
RPT-25a98d8ff7,BRG-0041,2026-02-27T04:21:03.013388+00:00,drainage,"Standing water, blocked inlets, and shoulder washout after rainfall events.",2,contractor,42.027102,-87.669919,
RPT-d99fae6007,RD-00062,2026-02-27T04:00:03.013388+00:00,pothole,Repeated pothole rebound after winter freeze-thaw and heavy truck traffic.,2,contractor,41.813429,-87.888272,https://example.com/images/rd-00062_fatigue.jpg
RPT-2f2eb85eb9,RD-00539,2026-02-27T03:49:03.013388+00:00,sinkhole,Localized pavement settlement and subgrade void risk near utility crossing.,4,311,41.889396,-87.75642,https://example.com/images/rd-00539_corrosion.jpg
RPT-c590e534e6,BRG-0337,2026-02-27T03:46:03.013388+00:00,crack,Longitudinal cracking near wheel path with water ingress and patch separation.,2,inspection,42.033418,-87.747241,https://example.com/images/brg-0337_spalling.jpg
RPT-2f7a671993,RD-00477,2026-02-27T03:42:03.013388+00:00,sinkhole,Localized pavement settlement and subgrade void risk near utility crossing.,3,311,41.876856,-87.828873,
RPT-fbeddc63cf,RD-00826,2026-02-27T03:40:03.013388+00:00,delamination,Deck delamination with hollow sound and moisture intrusion evidence.,2,contractor,41.852445,-87.929058,
RPT-84450f7e09,BRG-0137,2026-02-27T03:36:03.131493+00:00,fatigue,Fatigue cracking at welded detail under repeated heavy axle loading. Field note indicates accelerating trend after recent weather.,5,inspection,,,
RPT-b0a08a4995,RD-00482,2026-02-27T03:36:03.131493+00:00,drainage,"Standing water, blocked inlets, and shoulder washout after rainfall events. Field note indicates accelerating trend after recent weather.",3,inspection,,,
RPT-ba312f4bcf,RD-00377,2026-02-27T03:07:03.013388+00:00,crack,Longitudinal cracking near wheel path with water ingress and patch separation.,2,contractor,41.879209,-87.90601,https://example.com/images/rd-00377_fatigue.jpg
RPT-2ac2d37113,RD-00409,2026-02-27T03:02:03.013388+00:00,spalling,Concrete spalling and exposed rebar found around deck edge and joint line.,3,311,42.044811,-87.572853,https://example.com/images/rd-00409_crack.jpg
RPT-cda824fe56,RD-00867,2026-02-27T02:53:03.013388+00:00,joint_failure,Expansion joint leakage accelerating deck and support deterioration.,4,311,41.779935,-87.676429,
RPT-55937a826e,RD-00838,2026-02-27T02:40:03.013388+00:00,corrosion,Corrosion staining and section loss observed on bearing and steel members.,1,contractor,41.671807,-87.818311,
RPT-52d1b0fc10,RD-00805,2026-02-27T02:22:03.013388+00:00,spalling,Concrete spalling and exposed rebar found around deck edge and joint line.,5,contractor,41.739872,-87.930354,
RPT-0e51f730bc,RD-00472,2026-02-27T02:12:03.013388+00:00,corrosion,Corrosion staining and section loss observed on bearing and steel members.,5,311,41.741813,-87.905076,
RPT-1badd8fb5c,RD-00036,2026-02-27T02:00:03.013388+00:00,crack,Longitudinal cracking near wheel path with water ingress and patch separation.,4,inspection,42.040203,-87.907551,https://example.com/images/rd-00036_drainage.jpg
RPT-9593fd2eb9,BRG-0308,2026-02-27T01:58:03.013388+00:00,scour,Pier scour concerns from high-flow channel migration and undermining signs.,3,311,41.850618,-87.715507,
RPT-6173a680aa,RD-00597,2026-02-27T01:48:03.013388+00:00,joint_failure,Expansion joint leakage accelerating deck and support deterioration.,2,311,42.012303,-87.739164,
RPT-b28a5292d2,RD-00482,2026-02-27T01:36:03.131493+00:00,crack,Longitudinal cracking near wheel path with water ingress and patch separation. Field note indicates accelerating trend after recent weather.,4,contractor,,,
RPT-5c3ebb6d37,RD-00752,2026-02-27T01:16:03.013388+00:00,corrosion,Corrosion staining and section loss observed on bearing and steel members.,2,contractor,41.884449,-87.564283,
RPT-92c7baf02c,RD-00498,2026-02-27T00:36:03.131493+00:00,pothole,Repeated pothole rebound after winter freeze-thaw and heavy truck traffic. Field note indicates accelerating trend after recent weather.,4,contractor,,,
RPT-10bde2cf11,RD-00932,2026-02-27T00:20:03.013388+00:00,sinkhole,Localized pavement settlement and subgrade void risk near utility crossing.,3,311,41.793321,-87.765302,
RPT-4578905720,RD-00646,2026-02-27T00:18:03.013388+00:00,drainage,"Standing water, blocked inlets, and shoulder washout after rainfall events.",3,inspection,41.89327,-87.60647,
RPT-313784381c,RD-00318,2026-02-26T23:52:03.013388+00:00,drainage,"Standing water, blocked inlets, and shoulder washout after rainfall events.",4,inspection,42.044047,-87.915719,https://example.com/images/rd-00318_crack.jpg
RPT-0726c6e829,RD-00454,2026-02-26T23:36:03.131493+00:00,spalling,Concrete spalling and exposed rebar found around deck edge and joint line. Field note indicates accelerating trend after recent weather.,3,311,,,
RPT-c4360dc62d,BRG-0012,2026-02-26T23:36:03.131493+00:00,crack,Longitudinal cracking near wheel path with water ingress and patch separation. Field note indicates accelerating trend after recent weather.,5,contractor,,,
RPT-5d8d96d35b,RD-00713,2026-02-26T23:28:03.013388+00:00,corrosion,Corrosion staining and section loss observed on bearing and steel members.,5,inspection,41.700465,-87.925415,
RPT-0ff0247527,RD-00211,2026-02-26T23:01:03.013388+00:00,pothole,Repeated pothole rebound after winter freeze-thaw and heavy truck traffic.,2,contractor,42.032878,-87.841831,
RPT-b65ff5387b,BRG-0296,2026-02-26T22:36:03.131493+00:00,drainage,"Standing water, blocked inlets, and shoulder washout after rainfall events. Field note indicates accelerating trend after recent weather.",5,contractor,,,
RPT-5e8c57afbd,RD-00159,2026-02-26T22:36:03.131493+00:00,spalling,Concrete spalling and exposed rebar found around deck edge and joint line. Field note indicates accelerating trend after recent weather.,4,311,,,
RPT-408b1aedc8,RD-00488,2026-02-26T22:26:03.013388+00:00,drainage,"Standing water, blocked inlets, and shoulder washout after rainfall events.",2,311,41.656474,-87.851629,
RPT-4c50802a62,RD-00584,2026-02-26T22:11:03.013388+00:00,corrosion,Corrosion staining and section loss observed on bearing and steel members.,3,311,41.819498,-87.595303,
RPT-5d678a0e82,RD-00270,2026-02-26T21:57:03.013388+00:00,corrosion,Corrosion staining and section loss observed on bearing and steel members.,4,inspection,41.767208,-87.906743,https://example.com/images/rd-00270_fatigue.jpg
RPT-2b23b96192,RD-00091,2026-02-26T21:36:03.131493+00:00,sinkhole,Localized pavement settlement and subgrade void risk near utility crossing. Field note indicates accelerating trend after recent weather.,3,311,,,
RPT-ba50879e7f,RD-00482,2026-02-26T21:36:03.131493+00:00,crack,Longitudinal cracking near wheel path with water ingress and patch separation. Field note indicates accelerating trend after recent weather.,5,contractor,,,
RPT-33784372f2,BRG-0290,2026-02-26T21:04:03.013388+00:00,spalling,Concrete spalling and exposed rebar found around deck edge and joint line.,4,inspection,41.702167,-87.865382,
RPT-e569ebb69b,RD-00937,2026-02-26T20:56:03.013388+00:00,joint_failure,Expansion joint leakage accelerating deck and support deterioration.,2,inspection,42.032884,-87.566233,
RPT-406ce8f65f,BRG-0336,2026-02-26T20:48:03.013388+00:00,drainage,"Standing water, blocked inlets, and shoulder washout after rainfall events.",4,inspection,41.837087,-87.889386,https://example.com/images/brg-0336_fatigue.jpg
RPT-36263c434d,RD-00783,2026-02-26T20:36:03.131493+00:00,drainage,"Standing water, blocked inlets, and shoulder washout after rainfall events. Field note indicates accelerating trend after recent weather.",4,311,,,
RPT-f99871fe79,RD-00766,2026-02-26T20:36:03.131493+00:00,delamination,Deck delamination with hollow sound and moisture intrusion evidence. Field note indicates accelerating trend after recent weather.,5,inspection,,,
RPT-4bfe6d6631,BRG-0137,2026-02-26T20:36:03.131493+00:00,scour,Pier scour concerns from high-flow channel migration and undermining signs. Field note indicates accelerating trend after recent weather.,4,inspection,,,
RPT-747a04e3ea,RD-00498,2026-02-26T20:36:03.131493+00:00,delamination,Deck delamination with hollow sound and moisture intrusion evidence. Field note indicates accelerating trend after recent weather.,3,contractor,,,
RPT-1ffc58c4d8,RD-00159,2026-02-26T20:36:03.131493+00:00,joint_failure,Expansion joint leakage accelerating deck and support deterioration. Field note indicates accelerating trend after recent weather.,5,inspection,,,
RPT-9457d9e2c5,RD-00026,2026-02-26T20:36:03.131493+00:00,pothole,Repeated pothole rebound after winter freeze-thaw and heavy truck traffic. Field note indicates accelerating trend after recent weather.,3,contractor,,,
RPT-67d96f903d,RD-00506,2026-02-26T20:07:03.013388+00:00,spalling,Concrete spalling and exposed rebar found around deck edge and joint line.,3,contractor,41.926279,-87.605735,https://example.com/images/rd-00506_joint.jpg
RPT-6d15f09285,RD-00812,2026-02-26T20:04:03.013388+00:00,drainage,"Standing water, blocked inlets, and shoulder washout after rainfall events.",2,inspection,41.803111,-87.901918,
RPT-c32883cce7,RD-00400,2026-02-26T19:37:03.013388+00:00,spalling,Concrete spalling and exposed rebar found around deck edge and joint line.,3,inspection,41.746799,-87.621414,
RPT-62e0e08b43,RD-00358,2026-02-26T19:36:03.131493+00:00,pothole,Repeated pothole rebound after winter freeze-thaw and heavy truck traffic. Field note indicates accelerating trend after recent weather.,5,contractor,,,
RPT-901aeba758,RD-00112,2026-02-26T19:28:03.013388+00:00,joint_failure,Expansion joint leakage accelerating deck and support deterioration.,2,contractor,41.969203,-87.863902,
RPT-83c334a12f,RD-00295,2026-02-26T19:26:03.013388+00:00,delamination,Deck delamination with hollow sound and moisture intrusion evidence.,3,311,42.023777,-87.703211,
RPT-ed4a3e8708,RD-00068,2026-02-26T19:14:03.013388+00:00,crack,Longitudinal cracking near wheel path with water ingress and patch separation.,2,contractor,41.673921,-87.562066,https://example.com/images/rd-00068_spalling.jpg
RPT-19d4c181ba,BRG-0296,2026-02-26T18:36:03.131493+00:00,spalling,Concrete spalling and exposed rebar found around deck edge and joint line. Field note indicates accelerating trend after recent weather.,4,311,,,
RPT-2790e8971f,RD-00011,2026-02-26T18:20:03.013388+00:00,joint_failure,Expansion joint leakage accelerating deck and support deterioration.,2,contractor,41.743104,-87.807837,https://example.com/images/rd-00011_joint.jpg
RPT-e9cbb7450a,RD-00152,2026-02-26T18:09:03.013388+00:00,delamination,Deck delamination with hollow sound and moisture intrusion evidence.,4,inspection,41.971964,-87.825325,https://example.com/images/rd-00152_spalling.jpg
RPT-068e3a4674,RD-00220,2026-02-26T17:24:03.013388+00:00,crack,Longitudinal cracking near wheel path with water ingress and patch separation.,2,311,41.651658,-87.654869,
RPT-6a0fc04590,BRG-0218,2026-02-26T16:50:03.013388+00:00,fatigue,Fatigue cracking at welded detail under repeated heavy axle loading.,2,contractor,41.852388,-87.678409,https://example.com/images/brg-0218_spalling.jpg
RPT-cb250a3ba9,BRG-0253,2026-02-26T16:44:03.013388+00:00,joint_failure,Expansion joint leakage accelerating deck and support deterioration.,4,inspection,41.750248,-87.915179,
RPT-8bf9bef237,BRG-0345,2026-02-26T16:36:03.131493+00:00,spalling,Concrete spalling and exposed rebar found around deck edge and joint line. Field note indicates accelerating trend after recent weather.,5,inspection,,,
RPT-f7f015e8c8,RD-00906,2026-02-26T16:19:03.013388+00:00,crack,Longitudinal cracking near wheel path with water ingress and patch separation.,5,contractor,41.993486,-87.895423,https://example.com/images/rd-00906_spalling.jpg
RPT-7a29e7c48d,BRG-0190,2026-02-26T15:46:03.013388+00:00,spalling,Concrete spalling and exposed rebar found around deck edge and joint line.,4,311,41.890576,-87.829057,https://example.com/images/brg-0190_crack.jpg
RPT-586a657491,RD-00337,2026-02-26T15:46:03.013388+00:00,spalling,Concrete spalling and exposed rebar found around deck edge and joint line.,3,311,41.692409,-87.73869,https://example.com/images/rd-00337_joint.jpg
RPT-b29deb7d9f,BRG-0118,2026-02-26T15:42:03.013388+00:00,corrosion,Corrosion staining and section loss observed on bearing and steel members.,2,inspection,41.8192,-87.785345,
RPT-341d7161ed,BRG-0240,2026-02-26T15:41:03.013388+00:00,corrosion,Corrosion staining and section loss observed on bearing and steel members.,2,inspection,41.814609,-87.559803,
